X,Y,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,City,State,addrtype,addrlocat
-78.8267430170115,35.7666849149425,110 Mint Court,Evergreen,1391,1988,3,2,1,Detached,"$205,000","$205,000",0-.25 Acres,7,0,0.95,"$154,994.00",No,1,1,2,2,NA,Cary,NC,place
-78.8549766014839,35.8202233094101,207 Madison Grove Place,Carpenter Village,1389,1999,2,2,1,Attached,"$205,000","$205,000",0-.25 Acres,5,0,0.9509,"$174,759.00",No,1,1,3,3,NA,Cary,NC,place
-78.7796126408597,35.7955211320143,710 Kingswood Drive,Northwoods,1321,1971,3,2,0,Detached,"$189,900","$205,000",.26-.5 Acres,5,0,0.9505,"$184,645.00",No,1,0,2,2,NA,Cary,NC,place
-78.800544,35.766968,100 Westwind Court,Beacon Cove,1504,1994,3,2,1,Detached,"$212,900","$205,000",0-.25 Acres,6,0,0.9505,"$203,981.00",No,1,0,20,20,NA,Cary,NC,place
-78.7748930564668,35.8219612468531,105 Oak Hill Loop,Beechtree,1185,1986,3,2,0,Detached,"$199,900","$205,250",0-.25 Acres,6,0,0.9645,"$147,635.00",No,1,0,1,1,NA,Cary,NC,place
-78.896600486709,35.828126667755,213 Dove Cottage Lane,Camden TH at Cary Park,1783,2010,3,3,1,Attached,"$219,000","$206,000",0-.25 Acres,11,0,0.95,"$195,438.00",No,0,1,57,57,NA,Cary,NC,place
-78.8224051479203,35.7668019229589,208 Arvo Lane,Brookgreen,1500,1992,3,2,1,Detached,"$210,000","$207,000",0-.25 Acres,6,0,0.9505,"$199,109.00",No,1,0,5,5,NA,Cary,NC,place
-78.7785852749279,35.7773869113921,720 Austin Avenue,Meadowmont,1960,1964,4,2,1,Detached,"$220,000","$207,500",.26-.5 Acres,8,0,0.9845,"$214,136.00",No,1,1,21,21,NA,Cary,NC,place
-78.8221194583145,35.7652759617695,104 Arvo Lane,Brookgreen,1246,1991,3,2,0,Detached,"$209,000","$207,500",0-.25 Acres,6,0,0.9505,"$179,363.00",No,1,0,9,9,NA,Cary,NC,place
-78.8015489829637,35.7635333513678,215 Chimney Rise Drive,Kildaire Farms,1437,1993,2,2,0,Attached,"$205,000","$207,875",0-.25 Acres,5,0,0.9845,"$170,448.00",No,1,1,6,6,NA,Cary,NC,place
-78.8514049859691,35.8341221768027,172 Point Comfort Lane,Twin Lakes,1679,2008,2,2,1,Attached,"$214,900","$208,000",0-.25 Acres,6,0,0.9845,"$192,015.00",No,0,0,33,33,NA,Cary,NC,place
-78.9026144,35.8187804,5037 Cary Glen Boulevard,Cary Park,1885,2005,3,2,0,Attached,"$214,000","$208,000",0-.25 Acres,7,0,0.9845,"$208,661.00",No,1,2,49,49,NA,Cary,NC,highway
-78.9026144,35.8187804,3833 Cary Glen Boulevard,Camden TH at Cary Park,1847,2007,3,3,1,Attached,"$215,000","$209,000",0-.25 Acres,6,0,0.96,"$180,567.00",No,1,1,10,10,NA,Cary,NC,highway
-78.7895665977138,35.7883396382041,413 Madison Avenue,Townes of Madison,2018,2006,3,3,1,Attached,"$205,000","$209,000",0-.25 Acres,6,0,0.9845,"$194,368.00",No,1,1,5,5,NA,Cary,NC,place
-78.7875210259139,35.7855625168935,312 Williams Street,Not in a Subdivision,1226,1955,2,1,0,Detached,"$216,900","$210,000",.26-.5 Acres,5,0,0.9505,"$160,738.00",No,1,0,38,38,NA,Cary,NC,place
-78.8975577001675,35.8269464711654,117 Dove Cottage Lane,Camden TH at Cary Park,1755,2007,3,3,1,Attached,"$214,000","$210,000",0-.25 Acres,6,0,0.97,"$190,709.00",No,1,1,17,17,NA,Cary,NC,place
-78.916237,35.824268000000004,1905 Whirlaway Court,Washington Sq at Amberly,1544,2009,2,2,1,Attached,"$205,000","$210,000",0-.25 Acres,6,0,0.9505,"$185,806.00",No,0,1,2,2,NA,Cary,NC,place
-78.8547775154772,35.8201934491465,204 Madison Grove Place,Carpenter Village,1388,1999,2,2,1,Attached,"$215,000","$210,000",0-.25 Acres,5,0,0.91664,"$176,405.00",No,1,1,23,23,NA,Cary,NC,place
-78.821019,35.755485,1623 Burnley Drive,The Highlands,1287,1978,3,2,0,Detached,"$214,900","$210,000",.26-.5 Acres,7,0,0.98,"$167,571.00",No,1,0,16,16,NA,Cary,NC,place
-78.8063452111952,35.77879072658,807 NW Maynard Road,Trappers Run,1396,1972,3,2,0,Detached,"$213,900","$210,000",.26-.5 Acres,6,0,0.9845,"$172,338.00",No,1,0,176,113,NA,Cary,NC,place
-78.7891831125579,35.7877044612668,126 Madison Square Lane,Townes of Madison,2103,2004,3,3,1,Attached,"$206,000","$210,000",0-.25 Acres,6,0,0.8505,"$183,485.00",No,1,1,2,2,NA,Cary,NC,place
-78.776894,35.811812,101 Cathedral Way,Canterbury Woods,1342,1985,3,2,0,Detached,"$199,900","$210,000",.26-.5 Acres,7,0,0.9505,"$177,821.00",No,1,0,4,4,NA,Cary,NC,place
-78.7512285746184,35.7719553654603,1044 Manchester Drive,Walnut Hills,1632,1979,4,2,0,Detached,"$215,000","$210,000",.26-.5 Acres,7,222,0.95,"$218,380.00",No,1,0,45,45,NA,Cary,NC,place
-78.7972423308025,35.7992931713607,3003 Portrait Drive,Northwoods Crossing,1660,2005,3,2,1,Attached,"$219,900","$211,000",0-.25 Acres,6,0,0.864,"$182,341.00",No,1,1,15,15,NA,Cary,NC,place
-78.8509925585772,35.8341685594063,212 Duck Mill Circle,Twin Lakes,1587,2008,2,2,1,Attached,"$219,900","$211,500",0-.25 Acres,6,0,0.9505,"$186,951.00",No,0,0,18,18,NA,Cary,NC,place
-78.7895636899351,35.7877429697044,145 Madison Square Lane,Townes of Madison,2038,2006,3,3,1,Attached,"$210,000","$212,000",0-.25 Acres,6,0,0.9505,"$194,022.00",No,1,1,4,4,NA,Cary,NC,place
-78.89485594366,35.8271467313123,357 Michigan Avenue,Camden TH at Cary Park,1785,2014,3,3,1,Attached,"$219,990","$212,500",0-.25 Acres,6,0,0.96,"$191,477.00",No,0,1,12,12,NA,Cary,NC,place
-78.773599,35.807702,601 E Dynasty Drive,Royal Oaks,1833,1983,3,1,1,Detached,"$215,000","$214,000",.26-.5 Acres,8,0,0.9845,"$206,666.00",No,1,0,61,61,NA,Cary,NC,place
-78.7651414279762,35.8069669560502,106 N Corncrib Court,Hearthstone Farms,1649,1985,3,2,1,Detached,"$224,900","$215,000",.26-.5 Acres,7,0,0.9505,"$185,641.00",No,1,0,89,84,NA,Cary,NC,place
-78.7893294411746,35.7878827733551,136 Madison Square Lane,Townes of Madison,2057,2006,3,3,1,Attached,"$215,000","$215,000",0-.25 Acres,6,0,0.9505,"$193,491.00",No,1,1,6,6,NA,Cary,NC,place
-78.7957544031324,35.7639682473867,125 Spring Cove Drive,Lakepointe Village,1506,1985,2,2,1,Attached,"$209,900","$215,000",0-.25 Acres,6,0,0.9845,"$79,190.00",No,1,1,2,2,NA,Cary,NC,place
-78.8963937624825,35.8280689926233,224 Dove Cottage Lane,Camden TH at Cary Park,1788,2011,3,3,1,Attached,"$217,500","$215,000",0-.25 Acres,6,0,0.96,"$184,233.00",No,1,1,41,41,NA,Cary,NC,place
-78.7751090518541,35.8219348637321,102 Oak Hill Loop,Beechtree,1068,1986,3,2,0,Detached,"$209,900","$215,000",0-.25 Acres,6,0,0.9505,"$164,059.00",No,1,1,3,3,NA,Cary,NC,place
-78.7736011037767,35.7760741109754,805 Ralph Drive,Greenwood Forest,1665,1957,3,1,1,Detached,"$225,000","$215,000",.26-.5 Acres,6,0,0.95,"$187,899.00",No,1,0,3,3,NA,Cary,NC,place
-78.8488067380487,35.8322193611171,1009 Freeport Drive,Twin Lakes,1797,2006,2,2,1,Attached,"$219,815","$216,000",0-.25 Acres,6,0,0.9505,"$193,900.00",No,0,0,3,3,NA,Cary,NC,place
-78.8078703158393,35.7777436662691,209 Honeysuckle Lane,Cedar Creek,1385,1981,3,2,0,Detached,"$215,000","$216,500",.51-.75 Acres,5,0,0.9505,"$196,504.00",No,1,0,6,6,NA,Cary,NC,place
-78.7890360910647,35.7874468835477,121 Madison Square Lane,Townes of Madison,2045,2006,3,3,1,Attached,"$215,000","$216,500",0-.25 Acres,6,0,0.864,"$194,022.00",No,1,1,5,5,NA,Cary,NC,place
-78.7573855485131,35.7714738521987,1138 Ivy Lane,Ivy Meadows,2039,1972,4,2,1,Detached,"$240,000","$217,000",.26-.5 Acres,8,0,0.98,"$200,924.00",No,0,0,27,27,NA,Cary,NC,place
-78.89750415466,35.8270306141056,125 Dove Cottage Lane,Camden TH at Cary Park,1792,2007,3,3,1,Attached,"$219,900","$217,500",0-.25 Acres,6,0,0.9505,"$185,735.00",No,1,1,4,4,NA,Cary,NC,place
-78.8188292857143,35.7654053673469,104 Chula Vista Court,The Ranches,1287,1989,3,2,0,Detached,"$219,900","$218,000",0-.25 Acres,6,0,0.984,"$188,366.00",No,1,1,3,3,NA,Cary,NC,place
-78.7701587530552,35.808746670965,105 Angora Court,Hearthstone Farms,1651,1985,3,2,0,Detached,"$224,900","$218,000",.26-.5 Acres,7,0,0.9505,"$179,730.00",No,1,0,9,9,NA,Cary,NC,place
-78.7664644673517,35.8064833668379,103 S Corncrib Court,Hearthstone Farms,1751,1985,4,3,0,Detached,"$221,000","$218,000",.26-.5 Acres,7,0,0.86,"$187,966.00",No,1,0,27,27,NA,Cary,NC,place
-78.7766293996389,35.7326985125399,116 Loch Bend Lane,Lochmere,2017,1985,3,3,0,Attached,"$219,500","$218,000",0-.25 Acres,7,0,0.95,"$208,592.00",No,1,0,7,7,NA,Cary,NC,place
-78.7703424769577,35.8080552289428,105 Black Angus Run,Hearthstone Farms,1537,1984,3,2,0,Detached,"$215,000","$218,000",.26-.5 Acres,7,448,0.9505,"$197,597.00",No,1,2,2,2,NA,Cary,NC,place
-78.777867,35.82123275,327 Silverberry Court,Windchase at Beechtree,2203,1996,3,3,1,Attached,"$229,000","$219,500",0-.25 Acres,7,118,0.95,"$163,968.00",No,1,0,4,4,NA,Cary,NC,place
-78.8608168,35.8296604,706 Mardonie Reach Lane,Legacy at Carpenter Village,1651,2007,3,2,1,Attached,"$219,900","$219,900",0-.25 Acres,8,0,0.93,"$182,949.00",No,1,1,7,7,NA,Cary,NC,highway
-78.8959817012828,35.8269296199076,2033 Summerhouse Road,Camden TH at Cary Park,1743,2013,3,3,1,Attached,"$219,900","$219,900",0-.25 Acres,6,0,0.96057,"$193,529.00",No,0,1,23,23,NA,Cary,NC,place
-78.8947761359028,35.8276548595726,315 Michigan Avenue,Camden TH at Cary Park,1853,2014,3,3,1,Attached,"$219,900","$220,000",0-.25 Acres,6,0,0.9505,"$188,714.00",No,0,1,11,11,NA,Cary,NC,place
-78.7531429373614,35.7602593915125,1212 Kingston Ridge Road,Hillsdale Forest,1938,1964,3,2,0,Detached,"$220,000","$220,000",.51-.75 Acres,9,0,0.9505,"$250,337.00",No,1,2,0,0,NA,Cary,NC,place
-78.9029656335725,35.8179496871268,131 Braeside Court,Cary Park,1938,2007,3,2,2,Attached,"$225,000","$221,000",0-.25 Acres,7,0,0.95,"$213,165.00",No,1,1,20,20,NA,Cary,NC,place
-78.8491742170217,35.8324385034687,2020 Rapid Falls Road,Twin Lakes,1814,2009,2,2,1,Attached,"$220,000","$221,000",0-.25 Acres,6,82,0.9505,"$199,450.00",No,0,0,2,2,NA,Cary,NC,place
-78.777587,35.753154,100 Martina Court,Wimbledon Racquet,1292,1989,3,2,0,Detached,"$219,900","$221,000",.26-.5 Acres,7,0,0.9505,"$198,266.00",No,1,2,4,4,NA,Cary,NC,place
-78.7972429924075,35.7993355140822,3007 Portrait Drive,Northwoods Crossing,1681,2006,3,2,1,Attached,"$219,000","$221,200",0-.25 Acres,6,0,0.9505,"$182,310.00",No,1,1,4,4,NA,Cary,NC,place
-78.8189619987913,35.7653586541709,114 Buena Vista Drive,The Ranches,1400,1989,3,2,0,Detached,"$220,000","$222,500",0-.25 Acres,5,0,0.86,"$185,813.00",No,1,0,6,6,NA,Cary,NC,place
-78.7708659495965,35.754369820634,1724 Seabrook Avenue,MacDonald Woods,1428,1979,3,2,0,Detached,"$215,000","$223,000",.26-.5 Acres,7,0,0.9505,"$100,595.00",No,1,1,5,5,NA,Cary,NC,place
-78.8510955411684,35.834165,208 Duck Mill Circle,Twin Lakes,1735,2007,2,2,1,Attached,"$224,900","$223,200",0-.25 Acres,7,0,0.99,"$183,488.00",No,0,0,0,0,NA,Cary,NC,place
-78.8546405077311,35.8206440438888,110 Madison Grove Place,Carpenter Village,1857,2006,2,2,1,Attached,"$223,350","$223,350",0-.25 Acres,6,0,0.86,"$222,843.00",No,0,1,1,1,NA,Cary,NC,place
-78.7993467366978,35.7644007836276,221 Riverwalk Circle,Riverwalk,1659,1993,3,2,1,Attached,"$219,500","$224,000",0-.25 Acres,7,822,0.9505,"$203,086.00",No,1,0,2,2,NA,Cary,NC,place
-78.8060550720172,35.7686456158186,903 Balmoral Drive,Scottish Hills North,1421,1990,3,2,0,Detached,"$224,900","$224,900",0-.25 Acres,6,300,0.889,"$201,679.00",No,1,0,3,3,NA,Cary,NC,place
-78.8074825586478,35.7793453771349,1009 Castalia Drive,Trappers Run,2283,1981,4,2,0,Detached,"$225,000","$225,000",.26-.5 Acres,9,0,0.9845,"$201,499.00",No,1,0,44,44,NA,Cary,NC,place
-78.7803370080702,35.7595021456058,204 Hanover Place,Hanover Place,1833,1987,3,3,0,Attached,"$239,990","$225,000",0-.25 Acres,9,0,0.9505,"$233,188.00",No,1,1,11,11,NA,Cary,NC,place
-78.8007791087122,35.7824657099582,108 Marshfield Place,EdgeHill Farms,1499,1988,3,2,0,Detached,"$225,000","$225,000",0-.25 Acres,8,0,0.9505,"$204,376.00",No,1,2,23,23,NA,Cary,NC,place
-78.8420493319286,35.7771774960557,119 Trailview Drive,Canterbury,1189,1994,3,2,0,Detached,"$236,000","$225,000",0-.25 Acres,5,0,0.9505,"$214,985.00",No,0,1,49,49,NA,Cary,NC,place
-78.7755584762485,35.7991771787721,113 McIntire Lane,Northwoods,2096,1986,4,2,1,Detached,"$235,000","$225,000",0-.25 Acres,10,600,0.9845,"$235,191.00",No,1,2,62,62,NA,Cary,NC,place
-78.807791,35.777906,200 Honeysuckle Lane,Cedar Creek,1222,1980,3,2,0,Detached,"$210,000","$225,500",.26-.5 Acres,6,0,0.9505,"$199,498.00",No,0,1,1,1,NA,Cary,NC,place
-78.8074209297388,35.7617850384789,1249 Gatehouse Drive,Scottish Hills,1386,1976,3,2,0,Detached,"$225,000","$226,000",.26-.5 Acres,6,0,0.9505,"$217,584.00",No,1,2,2,2,NA,Cary,NC,place
-78.7638046686866,35.6706043494931,159 Jamison Woods Lane,Jamison Park,1805,2004,3,3,1,Attached,"$230,000","$226,000",0-.25 Acres,6,285,0.9845,"$201,103.00",No,1,1,90,90,NA,Cary,NC,place
-78.7602614872049,35.7666425920761,1325 Doylin Drive,Greenwood Acres,1392,1977,3,2,0,Detached,"$233,000","$226,500",.26-.5 Acres,6,0,0.9845,"$207,304.00",No,1,0,1,1,NA,Cary,NC,place
-78.9039966758461,35.8445911347521,565 Panorama Park Place,Stonewater,1627,2009,2,2,1,Attached,"$229,900","$226,500",0-.25 Acres,7,0,0.9505,"$204,210.00",No,1,1,2,2,NA,Cary,NC,place
-78.7971121473308,35.765742749359,106 Grey Fox Court,Fox Chase,1712,1985,3,2,1,Detached,"$225,000","$227,000",0-.25 Acres,5,0,0.9505,"$178,151.00",No,1,0,6,6,NA,Cary,NC,place
-78.9151791747464,35.8251537924071,1822 Affirmed Way,Washington Sq at Amberly,1884,2009,2,2,1,Attached,"$229,900","$227,500",0-.25 Acres,8,0,0.98,"$201,744.00",No,0,1,28,28,NA,Cary,NC,place
-78.80741425,35.78277445,110 Edgehill Parkway,Planters Woods Townhomes,1760,1996,4,2,1,Attached,"$219,900","$228,000",0-.25 Acres,8,313,0.9505,"$166,126.00",No,1,0,3,3,NA,Cary,NC,building
-78.800368,35.794827,101 Ferris Wheel Court,Carrousel Park,1561,1994,3,2,1,Detached,"$232,000","$228,500",0-.25 Acres,6,0,0.9505,"$204,628.00",No,1,0,30,30,NA,Cary,NC,place
-78.8595783157895,35.8290125789474,134 Linden Park Lane,Legacy at Carpenter Village,1999,2006,3,3,1,Attached,"$228,500","$228,500",0-.25 Acres,6,0,0.9505,"$205,239.00",No,1,1,75,75,NA,Cary,NC,place
-78.8572528312046,35.7733791,103 Highfalls Court,Park Village,1437,1996,3,2,1,Detached,"$229,500","$229,500",0-.25 Acres,6,0,0.9845,"$213,302.00",No,1,1,47,47,NA,Cary,NC,building
-78.9002243372924,35.8492703828904,716 Silver Stream Lane,Stonewater,1660,2013,2,2,1,Attached,"$229,900","$229,900",0-.25 Acres,6,0,0.985,"$198,361.00",No,0,1,8,8,NA,Cary,NC,place
-78.8159059787364,35.7786682437596,1202 Castalia Drive,Trappers Run,1509,1982,3,2,1,Detached,"$229,900","$229,900",.26-.5 Acres,10,0,0.053,"$183,062.00",No,1,0,14,14,NA,Cary,NC,place
-78.8416899767174,35.7788015443867,303 Woodstar Drive,Canterbury,1201,1994,3,2,0,Detached,"$233,500","$230,000",0-.25 Acres,5,0,0.9505,"$213,064.00",No,0,1,47,47,NA,Cary,NC,place
-78.8512090252282,35.8356238355187,119 Point Comfort Lane,Twin Lakes,1777,2008,3,2,1,Attached,"$225,000","$230,000",0-.25 Acres,6,0,0.96,"$195,550.00",No,0,0,7,7,NA,Cary,NC,place
-78.774980639421,35.8222573588477,116 Oak Hill Loop,Beechtree,2001,1986,3,3,0,Detached,"$239,900","$230,000",0-.25 Acres,8,626,0.95,"$195,041.00",No,1,1,11,11,NA,Cary,NC,place
-78.7848627070008,35.7730686132542,119 Rose Street,Burtrose,2264,1963,4,2,1,Detached,"$225,000","$230,000",.26-.5 Acres,8,0,0.96,"$193,943.00",No,1,0,3,3,NA,Cary,NC,place
-78.7893815609109,35.7611083770757,122 Cameron Court,Kildaire Farms,1361,1980,3,2,0,Detached,"$220,000","$230,000",0-.25 Acres,6,0,0.98,"$185,187.00",No,1,0,3,3,NA,Cary,NC,place
-78.779698,35.751837,101 Rosewall Lane,Wimbledon,2405,1986,4,3,1,Attached,"$240,000","$230,000",0-.25 Acres,11,0,0.9505,"$231,832.00",No,1,0,0,0,NA,Cary,NC,place
-78.7640284693341,35.7659112493421,1113 Seabrook Avenue,Pirates Cove,2055,1972,4,3,0,Detached,"$244,900","$230,000",.26-.5 Acres,8,0,0.9845,"$233,055.00",No,1,0,51,51,NA,Cary,NC,place
-78.8233599389285,35.7575582022609,507 Dundalk Way,Kilarney Woods,1400,1981,3,2,0,Detached,"$229,900","$230,000",.26-.5 Acres,5,144,0.485,"$194,413.00",No,1,0,2,2,NA,Cary,NC,place
-78.9026144,35.8187804,5035 Cary Glen Boulevard,Camden TH at Cary Park,1867,2005,3,2,2,Attached,"$230,000","$230,000",0-.25 Acres,7,0,0.9505,"$212,056.00",No,1,2,4,4,NA,Cary,NC,highway
-78.8574107627563,35.8150562668651,211 Lake Norman Drive,LakeridgeTownhomes,1541,1997,3,2,0,Attached,"$225,000","$230,200",0-.25 Acres,7,385,0.9505,"$240,087.00",No,1,2,1,1,NA,Cary,NC,place
-78.9029638145933,35.8179141691631,135 Braeside Court,Cary Park,2050,2007,3,3,1,Attached,"$224,900","$231,000",0-.25 Acres,7,0,0.9505,"$213,165.00",No,1,1,2,2,NA,Cary,NC,place
-78.794320634204,35.7753414113889,518 W Cornwall Road,West Russell Hills,1872,1960,4,2,0,Detached,"$240,000","$232,000",.26-.5 Acres,8,0,0.9505,"$195,094.00",No,0,0,100,100,NA,Cary,NC,place
-78.7936873005523,35.7673506647258,220 Harbor Creek Drive,Landings at Pine Creek,1802,2001,3,2,1,Attached,"$237,500","$232,500",0-.25 Acres,8,0,0.9505,"$180,403.00",No,1,1,73,73,NA,Cary,NC,place
-78.9135292222222,35.8240159259259,546 War Admiral Court,Washington Sq at Amberly,1704,2008,2,2,1,Attached,"$235,000","$233,000",0-.25 Acres,6,0,0.9845,"$204,897.00",No,0,1,12,12,NA,Cary,NC,place
-78.7779879965375,35.8011498614993,107 Drywood Place,Northwoods,2329,1987,3,2,1,Detached,"$229,900","$234,000",0-.25 Acres,7,0,0.95,"$258,005.00",No,1,2,1,1,NA,Cary,NC,place
-78.7682232750415,35.7523024432754,105 Heidinger Drive,MacDonald Woods,1357,1980,3,2,0,Detached,"$240,000","$234,500",.26-.5 Acres,6,0,0.9505,"$181,456.00",No,1,0,11,11,NA,Cary,NC,place
-78.8005004402981,35.7945237057009,103 Brass Ring Court,Carrousel Park,1527,1994,3,2,1,Detached,"$235,000","$235,000",0-.25 Acres,7,0,0.9505,"$215,429.00",No,1,1,3,3,NA,Cary,NC,place
-78.7678418486545,35.779300255432,506 Ryan Road,Iron Gate,1418,1980,3,2,0,Detached,"$215,000","$235,000",.26-.5 Acres,6,0,0.9611,"$188,308.00",No,1,0,3,3,NA,Cary,NC,place
-78.7916941990228,35.7713840757358,109 Leisure Court,Maynard,1546,1981,3,2,0,Detached,"$230,000","$235,000",.26-.5 Acres,7,0,0.9845,"$198,252.00",No,1,0,3,3,NA,Cary,NC,place
-78.8151431752366,35.754641172884,1111 Suterland Road,The Highlands,1429,1984,3,2,0,Detached,"$225,000","$235,000",.26-.5 Acres,7,0,0.95,"$195,825.00",No,1,0,0,0,NA,Cary,NC,place
-78.9150212734612,35.82613200909,408 Longchamp Lane,Washington Sq at Amberly,1846,2009,3,2,1,Attached,"$237,000","$235,000",0-.25 Acres,11,0,0.95,"$205,537.00",No,0,1,7,7,NA,Cary,NC,place
-78.8570552991943,35.77183425,101 New Holland Place,Park Village,1359,1995,3,2,1,Detached,"$239,000","$236,000",0-.25 Acres,10,0,0.9625,"$204,504.00",No,1,1,7,7,NA,Cary,NC,building
-78.775705,35.80927,213 Trillingham Lane,Canterbury Woods,1626,1985,3,2,0,Detached,"$224,000","$236,000",.26-.5 Acres,7,0,0.864,"$194,642.00",No,1,0,2,2,NA,Cary,NC,place
-78.8227362761686,35.7591936191568,122 Loch Lomond Circle,Kilarney Woods,1420,1980,3,2,0,Detached,"$234,900","$236,500",.26-.5 Acres,5,0,0.961,"$187,138.00",No,1,0,2,2,NA,Cary,NC,place
-78.7965565596811,35.7630619789842,216 Lakewater Drive,Lakepointe Village,1606,1995,2,2,1,Attached,"$235,000","$237,000",0-.25 Acres,5,0,0.0095,"$217,728.00",No,1,1,17,17,NA,Cary,NC,place
-78.7925944047535,35.7842698,951 Frank Page Drive,Samuels Keep,1935,2010,3,3,1,Attached,"$234,900","$237,000",0-.25 Acres,6,0,0.9845,"$212,414.00",No,1,2,2,2,NA,Cary,NC,building
-78.7748319340143,35.7746862099373,411 E Cornwall Road,Greenwood Forest,1864,1960,3,2,0,Detached,"$220,000","$237,000",.26-.5 Acres,6,0,0.95,"$196,250.00",No,2,1,1,1,NA,Cary,NC,place
-78.8171206267455,35.7773888917485,312 Trappers Run Drive,Trappers Run,1599,1984,3,2,1,Detached,"$239,000","$239,000",.26-.5 Acres,9,0,0.9625,"$199,138.00",No,1,0,8,8,NA,Cary,NC,place
-78.85778945,35.7721691,106 Old Dock Trail,Park Village,1530,1996,3,2,1,Detached,"$239,000","$239,000",0-.25 Acres,6,0,0.9505,"$214,571.00",No,1,1,1,1,NA,Cary,NC,building
-78.7732869263757,35.7806720518192,104 Coronado Way,Coronado Village,1585,1977,3,2,0,Detached,"$229,000","$239,000",.26-.5 Acres,6,236,0.98,"$213,080.00",No,1,0,1,1,NA,Cary,NC,place
-78.7998217171661,35.7670237959675,206 Cape Cod Drive,Beacon Cove,2057,1987,4,2,1,Detached,"$240,000","$240,000",0-.25 Acres,9,228,0.9505,"$260,742.00",No,1,1,7,7,NA,Cary,NC,place
-78.7918968391234,35.7713363875024,112 Leisure Court,Maynard,1927,1983,4,3,0,Detached,"$244,900","$240,000",.26-.5 Acres,8,0,0.9505,"$215,941.00",No,1,2,31,31,NA,Cary,NC,place
-78.912744924443,35.8236698912438,517 Camden Yards Way,Washington Sq at Amberly,1685,2008,3,2,1,Attached,"$237,500","$240,000",0-.25 Acres,6,0,0.98,"$199,871.00",No,0,1,3,3,NA,Cary,NC,place
-78.8191028038143,35.7668346655799,109 Pocono Lane,The Forest,2477,1989,3,2,1,Detached,"$262,000","$240,000",.26-.5 Acres,9,0,0.9505,"$285,317.00",No,2,0,8,8,NA,Cary,NC,place
-78.8601579968894,35.7737888,105 Unaka Court,Park Village,1323,1997,3,2,0,Detached,"$240,000","$240,000",0-.25 Acres,7,0,0.9505,"$197,761.00",No,1,1,26,26,NA,Cary,NC,building
-78.753547525839707,35.7700614295366,1125 Manchester Drive,Walnut Hills,1633,1973,3,2,0,Detached,"$246,900","$240,000",.26-.5 Acres,7,0,0.96,"$211,091.00",No,0,0,31,31,NA,Cary,NC,place
-78.76666475,35.7979275,706 Ennis Creek Lane,Davidson Point,1645,2013,3,2,1,Attached,"$252,500","$240,000",0-.25 Acres,6,0,0.089,"$197,255.00",No,1,2,4,4,NA,Cary,NC,place
-78.810744,35.762977,1216 Haddington Drive,Scottish Hills,2113,1976,3,2,0,Detached,"$235,000","$240,000",.26-.5 Acres,9,0,0.9505,"$229,712.00",No,1,0,3,3,NA,Cary,NC,place
-78.8193352544026,35.7545113924135,1809 Tarbert Drive,The Highlands,1796,1976,3,2,0,Detached,"$240,000","$240,000",.26-.5 Acres,7,0,0.9505,"$217,178.00",No,1,1,3,3,NA,Cary,NC,place
-78.8002258972563,35.7601335045729,202 Lighthouse Way,Harbour Town,1799,1987,3,2,1,Detached,"$250,000","$241,000",0-.25 Acres,6,470,0.9505,"$238,593.00",No,1,0,33,33,NA,Cary,NC,place
-78.7426184515497,35.7491774482608,8630 Macedonia Lake Drive,Creekside at Tryon Village,1858,2009,3,2,1,Attached,"$239,000","$241,000",0-.25 Acres,6,0,0.95,"$228,026.00",No,1,2,1,1,NA,Cary,NC,place
-78.8592556,35.77391765,200 Iron Hill Drive,Park Village,1566,1997,3,2,1,Detached,"$249,900","$241,500",0-.25 Acres,7,0,0.9505,"$222,664.00",No,1,1,7,7,NA,Cary,NC,building
-78.8842948,35.8058653,4136 Sykes Street,Fryars Gate,1817,2014,3,3,1,Attached,"$241,900","$241,900",0-.25 Acres,6,0,0.95,"$229,235.00",No,1,1,3,3,NA,Cary,NC,highway
-78.8252084500004,35.7704896500015,102 Thamesford Way,Oxxford Hunt,1500,1990,3,2,0,Detached,"$238,500","$242,000",.26-.5 Acres,6,0,0.98,"$211,301.00",No,1,1,0,0,NA,Cary,NC,place
-78.9157404238642,35.8260730123257,1718 Whirlaway Court,Washington Sq at Amberly,1906,2009,3,2,1,Attached,"$260,000","$242,000",0-.25 Acres,8,0,0.9505,"$208,665.00",No,0,1,28,28,NA,Cary,NC,place
-78.808223442585,35.7562043771071,1432 Lake Pine Drive,Scottish Hills,1632,1979,3,2,0,Detached,"$244,900","$243,000",.26-.5 Acres,6,0,0.9505,"$235,608.00",No,1,1,9,9,NA,Cary,NC,place
