X,Y,,Pics,MLS #,Status,SubArea,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,Closing Da,Geocode Qu,City,State,addrtype,addrlocat
-78.900556,35.737872,60,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081195/0/60/45/199b4e0733eccada45945e201a9891b5/2/5f74292772c6ab4e8c08e3433117fc40/2081195.JPG,2081195,CLOSED,015/B,316 EVENING STAR Drive,Homestead,1400,1998,3,2,1,Detached,"$207,000","$207,000",0-.25 Acres,6,0,1.0045,"$179,767.00",No,1,1,6,6,9/8/2016,1,NA,Apex,NC,street_address
-78.833508,35.746454,61,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2060658/0/60/45/fbf4b50052074980a47435cb71335f15/2/ccb36ea5b034a55471523d8302a79373/2060658.JPG,2060658,CLOSED,015/C,1614 Cone Avenue,Knollwood,2003,1971,4,3,0,Detached,"$215,000","$207,000",.26-.5 Acres,7,0,0.968,"$190,409.00",No,1,0,4,4,6/20/2016,0.96,NA,Apex,NC,street_address
-78.850471,35.719791,62,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083230/0/60/45/c913238320b9c463657ebdb3f92eb0e4/2/d7f720851d8d7c60d0144fa2fd0a1b37/2083230.JPG,2083230,CLOSED,015/A,801 Handel Lane,Perry Farms,1380,1995,3,2,0,Detached,"$220,000","$208,000",0-.25 Acres,6,0,1.005,"$196,428.00",No,1,2,48,48,11/11/2016,0.95,NA,Apex,NC,street_address
-78.911938,35.722718,63,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091875/0/60/45/370a8ff517f19b33950e3012f0e1eb4d/2/2d052c349dc545ff6eea4d4fe2f7076d/2091875.JPG,2091875,CLOSED,015/B,101 TOBACCO FARM Drive,Hollands Crossing,1250,1997,3,2,0,Detached,"$209,900","$209,900",0-.25 Acres,5,0,0.9805,"$196,931.00",No,1,1,23,23,1/13/2017,1,NA,Apex,NC,street_address
-78.834046,35.745095,64,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078535/0/60/45/7d99a676394903bc887189a18c3a5291/2/9bf692c2e900aa3c611b0070500ed2ec/2078535.JPG,2078535,CLOSED,015/C,907 Knollwood Drive,Knollwood,2118,1971,3,3,0,Detached,"$200,000","$210,000",.26-.5 Acres,10,0,0.9625,"$201,129.00",No,1,0,2,2,8/25/2016,1.05,NA,Apex,NC,street_address
-78.842829,35.727518,65,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068729/0/60/45/fad328bf45be1eb65171c3bdbc8d10f9/2/2d3fafb2850fce0223280909043c3ef8/2068729.JPG,2068729,CLOSED,015/C,713 E Chatham Street,Clairmont,1292,1985,3,2,0,Detached,"$210,000","$211,500",0-.25 Acres,6,0,0.986,"$177,735.00",No,2,0,4,4,7/15/2016,1.01,NA,Apex,NC,street_address
-78.828735,35.744495,66,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2061316/0/60/45/1e3e605375e4167d5776d0cb3c62f32f/2/9f861349157c0bfd24817c8c1ed9e366/2061316.JPG,2061316,CLOSED,015/C,1804 Oak Street,Knollwood,1236,1967,3,2,0,Detached,"$215,000","$212,000",.26-.5 Acres,7,0,1,"$176,337.00",No,0,0,7,7,6/9/2016,0.99,NA,Apex,NC,street_address
-78.829881,35.744526,67,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2045197/0/60/45/1bfd936fba5c429e7cf8a664a45261f4/2/aaf9c5bc2458988c0e86e694ca4af88f/2045197.JPG,2045197,CLOSED,015/C,1208 Maple Avenue,Knollwood,1825,1968,4,2,0,Detached,"$215,000","$212,000",.26-.5 Acres,8,0,0.968,"$181,487.00",No,1,0,10,10,3/18/2016,0.99,NA,Apex,NC,street_address
-78.848194,35.730194,68,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2052947/0/60/45/a20b0faa86f122a355d578cea5d0eb2e/2/b26c85107a928da15eb953075be32798/2052947.JPG,2052947,CLOSED,015/C,308 Culvert Street,Not in a Subdivision,1220,1950,2,1,1,Detached,"$209,000","$213,000",.26-.5 Acres,6,404,1.0045,"$139,125.00",No,0,0,2,2,4/6/2016,1.02,NA,Apex,NC,street_address
-78.881963,35.7278639,69,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096616/0/60/45/e84c121d5bb64e461da436029dcd9250/2/a294431010ef4198a35f8999076df4ec/2096616.JPG,2096616,CLOSED,015/B,505 Scotts Ridge Trail,Scotts Mill,1293,2000,3,2,0,Detached,"$230,000","$215,000",0-.25 Acres,6,0,0.9805,"$223,031.00",No,1,1,35,35,12/30/2016,0.93,NA,Apex,NC,street_address
-78.833482,35.744082,70,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2090096/0/60/45/2f1951a74cbbad976032799a3efb7717/2/a27de1fda78761d82e2ed65d5bbd7028/2090096.JPG,2090096,CLOSED,015/C,1526 Cone Avenue,Knollwood,2027,1973,4,2,1,Detached,"$215,000","$215,000",0-.25 Acres,7,0,0.968,"$174,077.00",No,0,0,7,7,10/21/2016,1,NA,Apex,NC,street_address
-78.84953,35.720562,71,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2047999/0/60/45/fb23195fb4cedb95f2b9ee575ba7d424/2/7e6b52761a17fbdf2be363cb76c5447a/2047999.JPG,2047999,CLOSED,015/A,702 Matney Lane,Perry Farms,1460,1994,3,2,0,Detached,"$211,800","$215,000",0-.25 Acres,8,54,1.0045,"$190,460.00",No,1,1,1,1,3/11/2016,1.02,NA,Apex,NC,street_address
-78.837728,35.741541,72,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2076969/0/60/45/adf8a23ddf6ee620336da12805c79dc3/2/395ab53087e612e5f7f96c23e296df25/2076969.JPG,2076969,CLOSED,015/C,1204 Laura Duncan Road,Indian Trail,1766,1973,4,2,1,Detached,"$214,900","$215,000",.26-.5 Acres,8,387,1.0045,"$203,217.00",No,1,0,20,20,9/13/2016,1,NA,Apex,NC,street_address
-78.835198,35.74424,73,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2095478/0/60/45/8af303eb26293bc12848ebcd1016b2a0/2/16b5fdba9cf85c961752e111b9da98c6/2095478.JPG,2095478,CLOSED,015/C,808 Knollwood Drive,Knollwood,1786,1971,4,2,0,Detached,"$215,000","$216,000",.26-.5 Acres,8,0,0.991,"$183,349.00",No,0,0,5,5,11/21/2016,1,NA,Apex,NC,street_address
-78.82796,35.7435959,74,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094184/0/60/45/41c2d46aca654cd8fc1ad6085f147cb1/2/d43dbf1203f32c19a4ef05adea9fe0ec/2094184.JPG,2094184,CLOSED,015/C,1404 Maple Avenue,Knollwood,1842,1968,4,2,0,Detached,"$220,000","$220,000",.26-.5 Acres,10,0,0.9625,"$207,239.00",No,1,1,1,1,11/28/2016,1,NA,Apex,NC,street_address
-78.8401684,35.7245742,75,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091484/0/60/45/9ed9a261ff5712566dd1ca66fc14c247/2/3d73fd4c492f3192e870caf83cebf1bc/2091484.JPG,2091484,CLOSED,015/C,914 Olive Street,Not in a Subdivision,1280,1967,3,2,0,Detached,"$223,000","$220,000",.26-.5 Acres,6,0,1.0045,"$238,052.00",No,0,1,36,36,12/12/2016,0.99,NA,Apex,NC,street_address
-78.865878,35.735158,76,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096624/0/60/45/063e8519391a0a14bdab4643f1a20883/2/a5b4762bb80dcc4eebfc3cae39308d57/2096624.JPG,2096624,CLOSED,015/B,905 Spring Gate Court,Glen Arbor,1571,2003,3,2,1,Detached,"$214,900","$220,000",0-.25 Acres,6,0,1.0045,"$183,787.00",No,1,1,4,4,11/28/2016,1.02,NA,Apex,NC,street_address
-78.89995,35.7288799,77,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2076092/0/60/45/d6b905188ea047afe4b2a6aef7933de3/2/b758420b84aa2608ed26d3241ba17d63/2076092.JPG,2076092,CLOSED,015/B,405 Brierridge Drive,Greenbrier,1430,1999,3,2,0,Detached,"$229,000","$220,000",0-.25 Acres,6,0,1.0045,"$197,517.00",No,1,2,32,32,9/9/2016,0.96,NA,Apex,NC,street_address
-78.840737,35.743352,78,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083119/0/60/45/5e16b9fc69eb2cae45b9aa9b7e85bea1/2/a87bbd41c3ad73aad0e6f62f5fc482de/2083119.JPG,2083119,CLOSED,015/C,1002 Fallen Oak Drive,Brookfield,1484,1985,3,2,1,Detached,"$218,000","$220,000",0-.25 Acres,11,0,0.9805,"$214,920.00",No,1,0,1,1,9/9/2016,1.01,NA,Apex,NC,street_address
-78.890017,35.725009,79,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068086/0/60/45/a03731101bd98024f6ec5b016cf1a6cd/2/05d181eeec77a1b20c9655e42c53d173/2068086.JPG,2068086,CLOSED,015/B,1915 KELLY GLEN Drive,Kelly Glen,1505,1997,3,3,0,Detached,"$219,900","$220,000",0-.25 Acres,9,0,1.0045,"$206,353.00",No,1,2,4,4,6/28/2016,1,NA,Apex,NC,street_address
-78.829437,35.741774,80,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068294/0/60/45/539c6e2a903e5fdc49396b3eecf7f009/2/74400f418460091498c467cb86917b69/2068294.JPG,2068294,CLOSED,015/C,1335 Apache Lane,Shepherds Vineyard,1586,1986,3,2,0,Detached,"$235,000","$220,000",.26-.5 Acres,7,40,1.0045,"$226,052.00",No,1,0,8,8,7/13/2016,0.94,NA,Apex,NC,street_address
-78.910907,35.72154,81,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2072053/0/60/45/b1e8ff20760524a34123bf91e53527b4/2/fede3b35cf2068fe149e503c4dd93c36/2072053.JPG,2072053,CLOSED,015/B,411 Blushing Rose Way,Hollands Crossing,1627,1998,3,2,1,Detached,"$224,900","$220,000",0-.25 Acres,8,0,1.0045,"$218,380.00",No,1,1,79,79,10/20/2016,0.98,NA,Apex,NC,street_address
-78.837468,35.739199,82,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2062248/0/60/45/3cc25fc2451c732478a21be9703ddfb9/2/b08f2d0b3ba08c4d146da5d0c6fb5d88/2062248.JPG,2062248,CLOSED,015/C,813 Pinewood Drive,Indian Trail,1500,1979,3,2,0,Detached,"$219,800","$222,000",.26-.5 Acres,6,0,1.02,"$187,428.00",No,1,0,0,0,4/20/2016,1.01,NA,Apex,NC,street_address
-78.877765,35.7349419,83,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083913/0/60/45/777b005712c63bfac0258978d1561d36/2/fb22c4015379b7d59dc1c99b1bd7108e/2083913.JPG,2083913,CLOSED,015/B,3000 White Cloud Circle,Dogwood Ridge,1828,2000,3,2,1,Detached,"$227,000","$225,000",0-.25 Acres,7,0,0.98,"$192,190.00",No,1,1,1,1,9/13/2016,0.99,NA,Apex,NC,street_address
-78.853654,35.716968,84,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096210/0/60/45/30417a25750965dc9f38b4b80a90b1f4/2/a045789d2740663f31391f29e72ad1be/2096210.JPG,2096210,CLOSED,015/A,833 Shackleton Road,Perry Farms,1351,1999,3,2,0,Detached,"$224,500","$225,000",.26-.5 Acres,6,0,0.9805,"$198,689.00",No,1,2,4,4,12/1/2016,1,NA,Apex,NC,street_address
-78.889527,35.734736,85,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2046541/0/60/45/5798282f2d438b32bcb50567a9bec65f/2/7084393f29d456463b349b83d5422515/2046541.JPG,2046541,CLOSED,015/B,1620 Ashley Downs Drive,Ashley Downs,2001,1996,3,2,1,Detached,"$219,000","$228,000",.26-.5 Acres,8,650,0.99,"$224,866.00",No,1,2,7,7,3/31/2016,1.04,NA,Apex,NC,street_address
-78.86984,35.761752,86,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2059509/0/60/45/dfe7149867aa9a0bf84bc93375030a27/2/bb8baf386803816dfd0b7762bca6b779/2059509.JPG,2059509,CLOSED,010/A,1902 Shell Point Way,Charleston Village,1310,1996,3,2,0,Detached,"$225,000","$230,000",.26-.5 Acres,6,0,0.96,"$192,074.00",No,1,0,1,1,6/16/2016,1.02,NA,Apex,NC,street_address
-78.902588,35.731702,87,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2072678/0/60/45/59ee495332c708f9cf8e27fa04251751/2/9bf9a9d6ebb981f1aa5995519f467013/2072678.JPG,2072678,CLOSED,015/B,105 Grassy Ridge Court,Kelly West,1311,1999,3,2,0,Detached,"$225,000","$232,000",0-.25 Acres,7,0,1.0045,"$216,508.00",No,1,2,2,2,7/7/2016,1.03,NA,Apex,NC,street_address
-78.903153,35.732062,88,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087447/0/60/45/c8b293034fcf7d3922f5896920498ca6/2/62c8ebd6b8f0b11f3d60214b71582a49/2087447.JPG,2087447,CLOSED,015/B,110 Grassy Ridge Court,Kelly West,1503,2000,3,2,1,Detached,"$235,000","$237,000",.26-.5 Acres,6,0,0.99,"$239,080.00",No,1,2,4,4,10/17/2016,1.01,NA,Apex,NC,street_address
-78.88619,35.73677,89,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2042347/0/60/45/cff485a4a6da4c25d7fca897c94ee216/2/c3a2233566ede85f637aa23e6578f9bd/2042347.JPG,2042347,CLOSED,015/B,1004 Tribble Gate Court,Ashley Downs,1920,2001,3,2,1,Detached,"$237,000","$238,500",.26-.5 Acres,8,0,1.0045,"$226,412.00",No,1,2,2,2,2/19/2016,1.01,NA,Apex,NC,street_address
-78.866413,35.72266,90,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2052430/0/60/45/d2be9b39bb6ec478dbd958d04fafac3c/2/283f4857b2c8cddf473bb97d51e161fb/2052430.JPG,2052430,CLOSED,015/B,1014 Applethorn Drive,Whitehall Manor,1468,1999,3,2,1,Detached,"$240,000","$238,500",0-.25 Acres,7,0,0.19,"$235,905.00",No,1,1,8,8,3/30/2016,0.99,NA,Apex,NC,street_address
-78.888414,35.7238789,91,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2058593/0/60/45/7a9688079488a147f188b3ffb52ab97c/2/78dbb57b72e509896e0abbd94885a024/2058593.JPG,2058593,CLOSED,015/B,2006 KELLY GLEN Drive,Kelly Glen,2270,1998,3,2,0,Detached,"$230,000","$239,000",.26-.5 Acres,6,192,0.0103,"$198,979.00",No,1,0,1,1,5/17/2016,1.04,NA,Apex,NC,street_address
-78.852521,35.719784,92,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2090063/0/60/45/479bd849dcb4ee4be65db25a566d864b/2/b36fe452edb813f34144949917485ef4/2090063.JPG,2090063,CLOSED,015/A,303 Estate Drive,Perry Farms,2193,1997,4,3,0,Detached,"$239,900","$239,000",0-.25 Acres,8,0,0.9805,"$221,560.00",No,1,0,7,7,11/10/2016,1,NA,Apex,NC,street_address
-78.8641342,35.7330065,93,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2090166/0/60/45/bb5460dbe06a2924863757e3b6b099fc/2/6762ae890cdd5eac85d89f9ffbc11909/2090166.JPG,2090166,CLOSED,015/B,704 Bristol Blue Street,Amherst,1595,1998,3,2,1,Detached,"$235,000","$240,000",0-.25 Acres,7,0,0.989,"$213,936.00",No,1,1,3,3,11/2/2016,1.02,NA,Apex,NC,premise
-78.839423,35.738383,94,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085652/0/60/45/a4f0b36f60bc380883ba7401f16623dc/2/0c38c2f6b371ef60b2219b7a6fe1ff18/2085652.JPG,2085652,CLOSED,015/C,1013 Oakgate Court,Shepherds Vineyard,2171,1990,3,2,1,Detached,"$234,000","$240,000",0-.25 Acres,7,350,1.004,"$243,754.00",No,1,2,10,10,10/25/2016,1.03,NA,Apex,NC,street_address
-78.875295,35.741601,95,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2071607/0/60/45/b6fa528fe84495a0059157ee11b92ada/2/d9447abefdf9dadcc320ef52f6719c65/2071607.JPG,2071607,CLOSED,015/B,224 Rapp Lane,Carriage Downs,1661,2004,4,2,1,Detached,"$239,900","$240,000",0-.25 Acres,7,0,1.0045,"$193,773.00",No,0,2,18,18,8/4/2016,1,NA,Apex,NC,street_address
-78.84079,35.725292,96,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093055/0/60/45/41193fdfc54a27b47f5b1c326cf6348e/2/2f990a068a173ee519dee4f202bd568b/2093055.JPG,2093055,CLOSED,015/C,907 Olive Street,Clairmont,1522,1983,3,2,0,Detached,"$225,000","$241,500",.26-.5 Acres,6,0,0.968,"$190,660.00",No,0,0,5,5,11/10/2016,1.07,NA,Apex,NC,street_address
-78.899857,35.737431,97,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091259/0/60/45/aa14adac0a7509ee9e3ae4025ece8c37/2/dc71c1013f4d13ebc1ff4174e9cff1fa/2091259.JPG,2091259,CLOSED,015/B,402 EVENING STAR Drive,Creekside Commons,1704,2008,3,2,1,Detached,"$245,000","$242,000",0-.25 Acres,7,0,0.99,"$212,826.00",No,0,2,5,5,10/27/2016,0.99,NA,Apex,NC,street_address
-78.831358,35.744709,98,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2098543/0/60/45/d2a7ce070fa4009ee3e444e881a9e1be/2/65f0b72ce49fd64f6a114dd1ba242bbd/2098543.JPG,2098543,CLOSED,015/C,1111 Knollwood Drive,Knollwood,2079,1969,4,3,0,Detached,"$239,990","$242,500",.26-.5 Acres,8,0,0.9805,"$188,016.00",No,1,0,7,7,1/6/2017,1.01,NA,Apex,NC,street_address
-78.8818189,35.72639,99,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2051452/0/60/45/d72d62d35d45c4d076e653a4df7350ec/2/0d305a8a13a1d3afa1ad16b86cc047df/2051452.JPG,2051452,CLOSED,015/B,304 Pine Nut Lane,Scotts Mill,1341,1999,3,2,1,Detached,"$242,500","$242,500",0-.25 Acres,6,160,1.0045,"$199,980.00",No,1,1,15,15,4/7/2016,1,NA,Apex,NC,street_address
-78.923014,35.747234,100,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2037267/0/60/45/f5f50932738a36759b35976714e642fc/2/26cb86f80cecc860afcdf5c8a6e9afcd/2037267.JPG,2037267,CLOSED,010/A,1425 Goodwin Road,Not in a Subdivision,2827,1975,3,2,1,Detached,"$238,500","$242,739",1-2.9 Acres,9,0,0.66,"$241,475.00",No,1,0,34,34,2/16/2016,1.02,NA,Apex,NC,street_address
-78.8700704,35.7611032,101,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2071336/0/60/45/6e2bad34eff12d834e06ae86053c80cb/2/3939e22796b7dc4ddbcaac18cfc1e106/2071336.JPG,2071336,CLOSED,010/A,1902 Keokuk Court,Charleston Village,1303,1996,3,2,0,Detached,"$244,500","$244,500",0-.25 Acres,5,0,0.96,"$190,178.00",No,1,0,4,4,7/6/2016,1,NA,Apex,NC,premise
-78.8829219,35.727513,102,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2075479/0/60/45/2050a1ee9137bcf8a4e5f305b113db41/2/8160a88f6e0ec2b4b7e86ce2e6337588/2075479.JPG,2075479,CLOSED,015/B,325 Pine Nut Lane,Scotts Mill,1355,1999,3,2,0,Detached,"$244,900","$244,900",0-.25 Acres,6,0,0.98,"$228,959.00",No,1,0,25,25,9/23/2016,1,NA,Apex,NC,street_address
-78.855814,35.71699,103,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2060775/0/60/45/24a76ddae7c4796686ad22ffe865c03f/2/ae7ecdf444517ff028439a3f44c98a01/2060775.JPG,2060775,CLOSED,015/A,1106 Kissena Lane,Perry Farms,2348,2003,3,2,0,Detached,"$237,900","$245,000",0-.25 Acres,7,0,1.005,"$236,508.00",No,1,2,5,5,5/27/2016,1.03,NA,Apex,NC,street_address
-78.850178,35.740001,104,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2043754/0/60/45/e789d1c6e8abbec45311bb8463a6190a/2/0f3910c536a21c59c5840434ae981c72/2043754.JPG,2043754,CLOSED,015/C,112 Tracey Creek Court,Salem Oaks,1602,1997,3,2,1,Detached,"$240,000","$245,000",0-.25 Acres,7,0,0.924,"$204,822.00",No,1,1,2,2,2/18/2016,1.02,NA,Apex,NC,street_address
-78.852834,35.735092,105,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096580/0/60/45/a6feb5efbb02920d0ea87cac39c7f1ac/2/6dc8a05bd28e541d5d669d7f51436c66/2096580.JPG,2096580,CLOSED,015/C,1008 Royal Hunt Court,Brittany Trace,1645,1990,3,2,1,Detached,"$245,000","$245,000",0-.25 Acres,7,0,0.98,"$186,461.00",No,1,1,0,0,12/19/2016,1,NA,Apex,NC,street_address
-78.827492,35.744104,106,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083710/0/60/45/5c94f48f5564cdf1239bdac8708fe184/2/610431b354e228c3a468e158739f0c06/2083710.JPG,2083710,CLOSED,015/C,1501 Maple Avenue,Knollwood,1910,1968,3,2,1,Detached,"$235,000","$246,000",.26-.5 Acres,12,0,0.9625,"$186,102.00",No,1,0,1,1,9/12/2016,1.05,NA,Apex,NC,street_address
-78.909424,35.727264,107,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2056425/0/60/45/694f77e052069bb4520ea012051af601/2/c96ea28950c2bb2c34dfe1538b9dc5da/2056425.JPG,2056425,CLOSED,015/B,203 Caristonia Way,Hollands Crossing,1602,1998,3,2,1,Detached,"$240,000","$246,000",.26-.5 Acres,6,0,1.0045,"$221,940.00",No,1,2,3,3,5/3/2016,1.03,NA,Apex,NC,street_address
-78.828428,35.743088,108,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2099129/0/60/45/59db618ddd516061dbd015ba653c02a1/2/e96881385a8059af3e23e527e082612b/2099129.JPG,2099129,CLOSED,015/C,1702 Chestnut Street,Knollwood,1818,1969,4,2,0,Detached,"$245,000","$248,000",.51-.75 Acres,10,0,0.9625,"$197,371.00",No,0,1,1,1,12/29/2016,1.01,NA,Apex,NC,street_address
-78.881887,35.726699,109,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093626/0/60/45/aae98ac9549da85cd4fbbd53e5ef95ca/2/ebc1665941797e922e3cee8769b7460a/2093626.JPG,2093626,CLOSED,015/B,308 Pine Nut Lane,Scotts Mill,1555,1999,3,2,1,Detached,"$255,000","$248,500",0-.25 Acres,7,0,0.9805,"$248,742.00",No,1,1,14,14,12/15/2016,0.97,NA,Apex,NC,street_address
-78.897053,35.7371539,110,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2051416/0/60/45/3f1e8570b4e3a9ea34c3f0de7f961dc7/2/26aab7f7c22e7177490d44c424586732/2051416.JPG,2051416,CLOSED,015/B,5013 Sunny Creek Lane,Creekside Commons,1709,2007,3,2,1,Detached,"$249,900","$249,000",0-.25 Acres,7,0,0.924,"$204,282.00",No,1,2,3,3,5/6/2016,1,NA,Apex,NC,street_address
-78.908204,35.72269,111,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2097778/0/60/45/4852497207f9637d2b27633c40a7e4f2/2/c481247ed959bd1a7ddd2a35c0dc5efd/2097778.JPG,2097778,CLOSED,015/B,117 Saddle River Road,Hollands Crossing,1659,1998,3,2,0,Detached,"$249,900","$249,900",0-.25 Acres,7,0,1.01,"$226,240.00",No,1,2,19,19,1/31/2017,1,NA,Apex,NC,street_address
-78.890028,35.732542,112,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2060915/0/60/45/34cd6d06a237e954f9430fde161dc0a9/2/d453ec6e8df219de221e88ff106d33eb/2060915.JPG,2060915,CLOSED,015/B,1217 Twelve Oaks Lane,Ashley Downs,1814,2001,3,2,1,Detached,"$239,500","$250,000",0-.25 Acres,9,0,1.045,"$219,413.00",No,1,2,2,2,5/23/2016,1.04,NA,Apex,NC,street_address
-78.852126,35.733984,113,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2062817/0/60/45/7cdbbfa9ed84b1ca15116af25db5d119/2/ec3178f9dc6643c5f1dec87387dfe855/2062817.JPG,2062817,CLOSED,015/C,301 Pate Street,Brittany Trace,1610,1996,3,2,1,Detached,"$240,000","$250,000",0-.25 Acres,7,0,1.0045,"$196,695.00",No,1,1,3,3,6/8/2016,1.04,NA,Apex,NC,street_address
-78.902103,35.730793,114,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2066732/0/60/45/068d400df00414e96bd7a6423f7513b5/2/23c0f8ece6b90fc753a8b0f9c04bea5a/2066732.JPG,2066732,CLOSED,015/B,103 Chapel Valley Lane,Kelly West,1694,2001,3,2,1,Detached,"$249,900","$250,000",0-.25 Acres,6,0,1.0045,"$230,740.00",No,1,2,12,12,7/11/2016,1,NA,Apex,NC,street_address
-78.882395,35.727801,115,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2074095/0/60/45/36c20b552e5dda951409aa4c7d645fe4/2/0ec29d53e3bb60be50b2f5c981ed0cfa/2074095.JPG,2074095,CLOSED,015/B,322 Pine Nut Lane,Scotts Mill,1579,2001,3,2,1,Detached,"$245,000","$250,000",0-.25 Acres,6,144,1.0045,"$239,885.00",No,1,0,2,2,7/29/2016,1.02,NA,Apex,NC,street_address
-78.89033,35.725535,116,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084365/0/60/45/74bb4571bd31a8bbb47c8076b8ccf509/2/d9b1ee5466c9616abcb5ec4cc3922efb/2084365.JPG,2084365,CLOSED,015/B,1909 KELLY GLEN Drive,Kelly Glen,1705,1996,3,2,1,Detached,"$249,900","$250,000",.26-.5 Acres,7,0,1.0045,"$209,343.00",No,1,1,2,2,10/3/2016,1,NA,Apex,NC,street_address
-78.911496,35.726401,117,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085086/0/60/45/4bfe61d04fac401ebd5fe145458c5e41/2/3455f50ff5cb1aa16f47b0b229fed506/2085086.JPG,2085086,CLOSED,015/B,202 Quisisana,Hollands Crossing,1750,1997,4,2,1,Detached,"$247,000","$250,000",0-.25 Acres,6,0,1.004,"$233,171.00",No,1,2,12,12,10/7/2016,1.01,NA,Apex,NC,street_address
